pdf,smiles,doi,title,publisher,year,access,compound_id,target_type,target_relation,target_value,target_units,bacteria,bacteria_name_unified,bacteria_info,page_bacteria,origin_bacteria,section_bacteria,subsection_bacteria,page_target,origin_target,section_target,subsection_target,column_prop,line_prop,page_scaffold,origin_scaffold,section_scaffold,subsection_scaffold,page_residue,origin_residue,section_residue
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3i,MIC,'=',"0,125",μg/mL,S. aureus ATCC 29213 (CIP and LZD susceptible),Staphylococcus aureus,ATCC 29213,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OCCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3j,MIC,'=',"0,25",μg/mL,S. aureus ATCC 29213 (CIP and LZD susceptible),Staphylococcus aureus,ATCC 29213,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3k,MIC,'=',"0,125",μg/mL,S. aureus ATCC 29213 (CIP and LZD susceptible),Staphylococcus aureus,ATCC 29213,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC[C@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3l,MIC,'=',"0,125",μg/mL,S. aureus ATCC 29213 (CIP and LZD susceptible),Staphylococcus aureus,ATCC 29213,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC[C@@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3m,MIC,<=,"0,06",μg/mL,S. aureus ATCC 29213 (CIP and LZD susceptible),Staphylococcus aureus,ATCC 29213,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OCCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3n,MIC,'=',"0,125",μg/mL,S. aureus ATCC 29213 (CIP and LZD susceptible),Staphylococcus aureus,ATCC 29213,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3a,MIC,'=',"0,25",μg/mL,"MRSA, CIP resistant (gyrA: Ser-84-Leu, grlA: Ser-80-Phe)",Staphylococcus aureus,Methicillin resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(N[C@@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3b,MIC,'=',1,μg/mL,"MRSA, CIP resistant (gyrA: Ser-84-Leu, grlA: Ser-80-Phe)",Staphylococcus aureus,Methicillin resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC3CN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3c,MIC,'=',"0,5",μg/mL,"MRSA, CIP resistant (gyrA: Ser-84-Leu, grlA: Ser-80-Phe)",Staphylococcus aureus,Methicillin resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(O[C@@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3d,MIC,'=',"0,5",μg/mL,"MRSA, CIP resistant (gyrA: Ser-84-Leu, grlA: Ser-80-Phe)",Staphylococcus aureus,Methicillin resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(O[C@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3e,MIC,'=',"0,25",μg/mL,"MRSA, CIP resistant (gyrA: Ser-84-Leu, grlA: Ser-80-Phe)",Staphylococcus aureus,Methicillin resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3f,MIC,'=',"0,25",μg/mL,"MRSA, CIP resistant (gyrA: Ser-84-Leu, grlA: Ser-80-Phe)",Staphylococcus aureus,Methicillin resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC3CCCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3g,MIC,'=',16,μg/mL,"MRSA, CIP resistant (gyrA: Ser-84-Leu, grlA: Ser-80-Phe)",Staphylococcus aureus,Methicillin resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC3CCCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3h,MIC,'=',"0,25",μg/mL,"MRSA, CIP resistant (gyrA: Ser-84-Leu, grlA: Ser-80-Phe)",Staphylococcus aureus,Methicillin resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3i,MIC,'=',"0,125",μg/mL,"MRSA, CIP resistant (gyrA: Ser-84-Leu, grlA: Ser-80-Phe)",Staphylococcus aureus,Methicillin resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OCCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3j,MIC,'=',"0,125",μg/mL,"MRSA, CIP resistant (gyrA: Ser-84-Leu, grlA: Ser-80-Phe)",Staphylococcus aureus,Methicillin resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3k,MIC,'=',"0,125",μg/mL,"MRSA, CIP resistant (gyrA: Ser-84-Leu, grlA: Ser-80-Phe)",Staphylococcus aureus,Methicillin resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC[C@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3l,MIC,'=',"0,125",μg/mL,"MRSA, CIP resistant (gyrA: Ser-84-Leu, grlA: Ser-80-Phe)",Staphylococcus aureus,Methicillin resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC[C@@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3m,MIC,'=',"0,25",μg/mL,"MRSA, CIP resistant (gyrA: Ser-84-Leu, grlA: Ser-80-Phe)",Staphylococcus aureus,Methicillin resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OCCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3n,MIC,'=',"0,125",μg/mL,"MRSA, CIP resistant (gyrA: Ser-84-Leu, grlA: Ser-80-Phe)",Staphylococcus aureus,Methicillin resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3a,MIC,'=',8,μg/mL,S. aureus LZD resistant (23S rRNA: G2447T),Staphylococcus aureus,LZD resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(N[C@@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3b,MIC,<=,"0,06",μg/mL,S. aureus LZD resistant (23S rRNA: G2447T),Staphylococcus aureus,LZD resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC3CN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3c,MIC,<=,"0,06",μg/mL,S. aureus LZD resistant (23S rRNA: G2447T),Staphylococcus aureus,LZD resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(O[C@@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3d,MIC,'=',"0,5",μg/mL,S. aureus LZD resistant (23S rRNA: G2447T),Staphylococcus aureus,LZD resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(O[C@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3e,MIC,<=,"0,06",μg/mL,S. aureus LZD resistant (23S rRNA: G2447T),Staphylococcus aureus,LZD resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3f,MIC,'=',1,μg/mL,S. aureus LZD resistant (23S rRNA: G2447T),Staphylococcus aureus,LZD resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC3CCCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3g,MIC,'=',16,μg/mL,S. aureus LZD resistant (23S rRNA: G2447T),Staphylococcus aureus,LZD resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC3CCCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3h,MIC,'=',"0,5",μg/mL,S. aureus LZD resistant (23S rRNA: G2447T),Staphylococcus aureus,LZD resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3i,MIC,'=',1,μg/mL,S. aureus LZD resistant (23S rRNA: G2447T),Staphylococcus aureus,LZD resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OCCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3j,MIC,'=',1,μg/mL,S. aureus LZD resistant (23S rRNA: G2447T),Staphylococcus aureus,LZD resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3k,MIC,<=,"0,06",μg/mL,S. aureus LZD resistant (23S rRNA: G2447T),Staphylococcus aureus,LZD resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC[C@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3l,MIC,'=',"0,125",μg/mL,S. aureus LZD resistant (23S rRNA: G2447T),Staphylococcus aureus,LZD resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC[C@@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3m,MIC,<=,"0,06",μg/mL,S. aureus LZD resistant (23S rRNA: G2447T),Staphylococcus aureus,LZD resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OCCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3n,MIC,'=',"0,125",μg/mL,S. aureus LZD resistant (23S rRNA: G2447T),Staphylococcus aureus,LZD resistant,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3a,MIC,'=',"0,125",μg/mL,Enterococcus faecalis ATCC 29212,Enterococcus faecalis,ATCC 29212,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(N[C@@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3b,MIC,<=,"0,06",μg/mL,Enterococcus faecalis ATCC 29212,Enterococcus faecalis,ATCC 29212,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC3CN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3c,MIC,'=',"0,5",μg/mL,Enterococcus faecalis ATCC 29212,Enterococcus faecalis,ATCC 29212,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(O[C@@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3d,MIC,'=',"0,5",μg/mL,Enterococcus faecalis ATCC 29212,Enterococcus faecalis,ATCC 29212,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(O[C@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3e,MIC,'=',"0,125",μg/mL,Enterococcus faecalis ATCC 29212,Enterococcus faecalis,ATCC 29212,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3f,MIC,'=',"0,125",μg/mL,Enterococcus faecalis ATCC 29212,Enterococcus faecalis,ATCC 29212,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC3CCCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3g,MIC,'=',16,μg/mL,Enterococcus faecalis ATCC 29212,Enterococcus faecalis,ATCC 29212,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC3CCCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3h,MIC,'=',"0,25",μg/mL,Enterococcus faecalis ATCC 29212,Enterococcus faecalis,ATCC 29212,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3i,MIC,<=,"0,06",μg/mL,Enterococcus faecalis ATCC 29212,Enterococcus faecalis,ATCC 29212,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OCCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3j,MIC,'=',"0,125",μg/mL,Enterococcus faecalis ATCC 29212,Enterococcus faecalis,ATCC 29212,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3k,MIC,'=',"0,125",μg/mL,Enterococcus faecalis ATCC 29212,Enterococcus faecalis,ATCC 29212,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC[C@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3l,MIC,'=',"0,06",μg/mL,Enterococcus faecalis ATCC 29212,Enterococcus faecalis,ATCC 29212,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
j.bmcl.2003.07.028,CC(=O)NC[C@H]1CN(c2ccc(OC[C@@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,10.1016/j.bmcl.2003.07.028,Structure–activity relationship in the oxazolidinone–quinolone hybrid series: influence of the central spacer on the antibacterial activity and the mode of action,Elsevier BV,2003,0,3m,MIC,'=',"0,125",μg/mL,Enterococcus faecalis ATCC 29212,Enterococcus faecalis,ATCC 29212,2,table 1 (caption),,,2,table 1,,,,,2,table 1,,,2,table 1,
